名称,注释,processed_text,vector,vector_norm,score
深追,深刻追念；先帝遗诏：刘备给后主的遗诏，见《三国志·蜀志·先主传》注引《诸葛亮集》，诏中说：“勿以恶小而为之，勿以善小而不为。惟贤惟德，能服于人。”遗诏：皇帝在临终时所发的诏令。,['深刻追念先帝遗诏刘备给后主的遗诏见三国志蜀志先主传注引诸葛亮集诏中说勿以恶小而为之勿以善小而不为惟贤惟德能服于人遗诏皇帝在临终时所发的诏令'],"[-8.0366131e-05 -8.5701756e-03 -6.7493082e-03  1.2020052e-03
 -9.6319737e-03  5.5258940e-03  7.4171852e-03  9.1654789e-03
 -9.8357955e-03 -4.6444475e-03 -2.4909473e-03 -3.2636225e-03
  7.0094885e-03  9.1961185e-03 -8.1552779e-03  6.1563482e-03
  2.0719338e-03 -6.5613664e-03  8.4315060e-04  9.3738679e-03
  3.9766193e-03 -9.3856268e-03 -4.8677768e-03 -9.8392833e-03
  3.4971868e-03 -6.2416233e-03  2.0550061e-03 -6.1443150e-03
 -6.5304888e-03 -4.1578640e-03  2.7468766e-03  2.0604515e-03
 -7.0293033e-03  8.4013781e-03  9.3028117e-03 -1.5059161e-03
  2.5341499e-03 -5.7617771e-03  1.2614190e-03 -9.3679666e-04
  3.2861496e-03 -7.0584430e-03 -8.0494545e-03  7.5257956e-03
  9.6633686e-03 -3.3642245e-03 -4.8071826e-03  1.5284538e-03
 -9.3729338e-03  8.3396146e-03  7.2545623e-03  1.8576384e-05
 -8.7662805e-03 -6.2998536e-04  4.8443545e-03  2.3770488e-03
 -2.2702359e-03  7.3826541e-03 -9.2207929e-03 -7.9748239e-03
  3.0129361e-03  3.6284293e-03 -3.8055135e-03 -3.2402705e-03
 -5.6262850e-03 -6.9656442e-03  4.3476033e-03  7.9350816e-03
  6.6228770e-03  8.4563456e-03 -1.7354715e-03 -7.2281919e-03
 -2.9709733e-03 -4.2449235e-04  1.3627255e-03  9.8967170e-03
  4.2939425e-04  4.1454709e-03  7.6324223e-03 -1.8960607e-03
 -3.4864629e-03 -6.5662907e-03  2.3267507e-04  9.7174225e-03
  3.2268560e-03  2.1936060e-03 -4.1112755e-03 -2.2406697e-03
  4.8052715e-03 -4.9992893e-03 -1.8825411e-04  8.8093355e-03
  3.3582092e-04  3.0427515e-03  2.1026982e-03 -9.8282183e-03
  4.2407918e-03  2.7272212e-03  8.6735412e-03  5.4517160e-03]",0.059079256,9
临,面对；涕：眼泪；零：落下。,['面对涕眼泪零落下'],"[ 5.7289288e-03 -8.0696214e-03  7.7941013e-03 -6.7636967e-05
  8.8485386e-03 -9.0136565e-03  2.0208871e-03 -8.2918666e-03
 -4.0866281e-03  5.5834055e-03  3.9805542e-03 -1.1724901e-03
 -8.2765035e-03  9.3480693e-03  6.3797748e-03  5.2013681e-03
 -8.2334457e-03 -6.4061927e-03  2.8869748e-04  1.6181278e-03
 -8.3554946e-03  6.6444399e-03  9.8457793e-03 -5.1035597e-03
  5.3979410e-03 -3.7902474e-04  8.3947070e-03  9.2003206e-03
  1.8350757e-03 -2.0997406e-03  5.5141984e-03 -2.1798133e-03
  6.4084758e-03 -3.8193942e-03  2.4422670e-03  5.6910110e-03
  2.6455759e-03  3.5497666e-04 -6.5504396e-03 -2.5715209e-03
 -9.4686672e-03  8.4712617e-03  2.7356565e-03  8.7247668e-03
  5.9966804e-03  4.0952968e-03  2.3809504e-03 -6.3359439e-03
  2.8227079e-03  2.0606124e-03 -1.0110522e-03 -4.9279225e-03
 -8.3054872e-03  4.7780513e-03  2.2374345e-03  2.0119154e-03
  6.7257788e-03  5.1411437e-03 -5.8595361e-03  1.8144810e-03
 -8.1706671e-03  4.0204860e-03 -2.2848523e-03  9.3682613e-03
 -9.0139806e-03 -1.5526057e-04 -7.7350138e-05  8.5504092e-03
 -7.8960434e-03 -2.7726281e-03 -4.0042638e-03 -5.8731460e-03
 -1.9375682e-04  9.9325851e-03  7.6169358e-03  3.3457244e-03
  6.5836264e-03 -8.5168593e-03 -2.6708376e-03  7.6249777e-03
  8.8328430e-03  4.4019902e-03  4.7838865e-03 -9.6813049e-03
  1.0525084e-03 -1.2006760e-05 -9.3295444e-03  9.9971155e-03
 -4.2062416e-03 -1.8433464e-03 -8.8397060e-03  8.9415098e-03
 -1.8230951e-03 -1.2286139e-03  6.4968108e-04  6.0511897e-03
  8.7867090e-03  7.2872220e-03 -6.6703558e-03  1.7230595e-03]",0.059986457,9
不知 所言,不知道说了些什么。,['不知道说了些什么'],"[-1.3032937e-03  2.7074813e-04 -3.9010895e-03  5.5722785e-03
 -6.1929440e-03 -3.4117913e-03 -4.0495181e-03 -3.9354921e-04
  4.3628085e-03 -9.0294360e-04  8.7419413e-03  7.0656361e-03
  9.8997356e-05  8.4313545e-03  6.6759242e-03 -6.4619826e-03
 -6.6047837e-03  7.0850267e-03 -1.6047406e-03 -3.0237769e-03
  2.8732263e-03 -1.2547874e-03 -3.0585933e-03 -8.8970838e-03
 -2.6491021e-03  4.6370565e-03  7.2424435e-03  1.1854636e-03
  8.0155823e-03 -2.8774906e-03 -1.1694431e-03 -1.3475895e-03
 -3.2599019e-03  8.1855319e-03 -3.9543593e-03 -6.0773958e-03
  2.5359453e-03 -1.0019589e-03  4.0934086e-05  5.3065061e-04
  7.2788391e-03  7.1130586e-03 -6.3283946e-03  8.6338865e-03
  1.4617086e-04 -4.8270966e-03  8.8357972e-03 -8.4053762e-03
  2.8496217e-03 -6.4737629e-03 -3.9629280e-03 -8.8501200e-03
  6.6980827e-03 -2.6144863e-03 -1.3960719e-04 -5.1751994e-03
 -5.6842971e-03 -9.9968342e-03 -6.6997670e-03  7.1238242e-03
  3.1339026e-03  7.5422074e-03  9.8232552e-03 -7.0256498e-03
  2.5990927e-03 -4.8683728e-03 -6.8280306e-03  9.6159484e-03
 -7.0846532e-03  5.5587743e-03  3.0411971e-03  6.1064126e-04
 -7.0154583e-03 -3.3185161e-03  6.0678315e-03  1.0754705e-03
  4.1256309e-04  5.1035858e-03 -7.0692538e-03 -7.7126385e-03
 -5.3886352e-03 -7.6534748e-03  5.5570733e-03 -8.5806800e-03
  6.1393739e-04 -4.9528480e-03 -4.5909607e-03  8.1156949e-03
  7.0755458e-03 -8.7918798e-03 -1.6858530e-03  1.4185834e-03
  6.5647294e-03  5.5488660e-03 -1.2276554e-03 -2.3797120e-03
  9.2088524e-03  8.6346380e-03  3.8399387e-03 -1.6652179e-03]",0.056210116,9
汉,指蜀汉。贼：指曹魏。古时往往把敌方称为贼。,['指蜀汉贼指曹魏古时往往把敌方称为贼'],"[ 9.7215911e-03  6.5830853e-03 -9.2272451e-03 -7.1331621e-03
 -8.4039867e-03  4.2321589e-03  9.0868212e-03 -5.2528097e-03
 -8.8913450e-03 -1.3579619e-03 -2.7806782e-03  1.2861872e-03
  5.3405701e-03  5.5971387e-04  4.7917007e-03  9.2133293e-03
 -7.8772129e-03  5.8227312e-03  6.0264108e-04 -8.1194667e-03
 -5.3923512e-03  4.2087208e-03  7.9149446e-03 -6.4188419e-03
 -4.3771062e-03 -2.6854933e-03 -3.4994937e-03 -9.5467577e-03
  1.5903843e-03 -7.6046335e-03 -6.2450506e-03  4.3869521e-03
 -5.6670378e-03 -3.0217087e-03  6.2390568e-04  9.3117915e-03
 -5.4686521e-03  8.5464236e-04 -6.9872369e-03  6.5331827e-03
  9.8770484e-03  9.8527502e-03 -4.1399514e-03  9.5746983e-03
  7.1208002e-03 -2.2332907e-04 -3.6293196e-03  1.5573085e-03
  3.7529338e-03 -7.2583244e-03  3.4208298e-03  2.9779542e-03
  8.3073380e-04 -2.8611945e-03  2.4397529e-03  5.5999993e-03
 -3.4542549e-03  1.3971746e-03  5.5833007e-03  1.0658359e-03
  7.8097736e-03  5.5918312e-03 -3.6395562e-03  6.7391288e-03
  2.4411296e-03  2.6105987e-03 -9.7431539e-04 -8.0388095e-03
 -6.2303841e-03 -1.2060523e-04 -3.1932234e-03  7.7042459e-03
  3.0304850e-03  4.7427807e-03  2.6435851e-05  1.8662155e-03
 -2.9669760e-04 -8.7473765e-03  1.8516970e-03  9.4808247e-03
  5.1842723e-03 -9.4620027e-03  8.3945962e-03 -7.2153821e-03
  1.6409552e-03 -8.6344732e-03  9.0040378e-03  2.4089301e-03
 -1.6464949e-04 -3.5004853e-04 -3.0289816e-03  8.6952234e-03
  5.7995580e-03  2.4743665e-03 -1.0879874e-03  1.2726652e-03
  2.4246906e-03 -9.5463349e-03 -8.6760465e-03  9.0752803e-03]",0.058212727,9
偏安,指王朝局处一地，自以为安。,['指王朝局处一地自以为安'],"[ 8.8877318e-04 -9.3371747e-04  8.8738147e-03 -4.6831500e-03
 -7.3787486e-03 -4.6491621e-08  8.5683241e-03  8.9200148e-03
 -3.2566572e-03  5.1162122e-03  8.7695802e-03 -7.9218559e-03
  6.5705120e-03  1.0601771e-03 -9.3848463e-03 -1.4966965e-03
 -6.0574780e-03 -6.8456149e-03  7.2804536e-03  3.3480800e-03
 -2.2734201e-03 -6.7813573e-03  8.6305682e-03  4.0648864e-03
 -2.5594593e-03  2.1506203e-03  8.4191104e-03 -5.3482009e-03
 -5.5327248e-03 -8.6642848e-03  8.1188492e-03  2.2451924e-03
 -1.8901336e-03  2.0617032e-03 -7.4364902e-03 -3.6170124e-03
 -4.9967039e-03 -4.8468723e-03 -7.9275034e-03  4.9257423e-03
  6.6616023e-03  1.1808360e-03 -5.0321911e-03 -9.8847866e-04
 -4.1119265e-03 -9.7694516e-04 -2.1091867e-03  8.4795365e-03
  6.2767626e-03 -9.7099934e-03  7.5131189e-03  7.7626477e-03
 -2.5430417e-03 -1.2760139e-03  5.9786262e-03 -9.3492018e-03
  4.9981107e-03  4.0461957e-03  7.6948879e-03 -6.7953644e-03
 -6.0988353e-03 -4.2116523e-04 -6.7522717e-03 -1.4608646e-03
 -3.4783839e-04  8.6304126e-03  8.6052679e-03  3.7237739e-03
 -6.0419105e-03  7.7959420e-03 -9.7362517e-04  7.5069573e-03
 -6.1398707e-03  3.5546923e-03 -6.0981847e-03  8.0639040e-03
 -7.5399922e-03 -6.0156439e-03 -7.3976051e-03  5.6873141e-03
 -9.5019974e-03  2.9697479e-03 -1.2693071e-03  8.8291923e-03
 -4.2425026e-03  3.2273710e-03 -3.4886526e-03  3.9215968e-03
  9.0039015e-04  5.6156161e-04 -3.0325926e-03  3.1244599e-03
 -6.1065387e-03  1.3444055e-03 -7.0697308e-04 -6.4164363e-03
  8.9342520e-03 -7.4393330e-03  6.1272788e-03  8.5603236e-04]",0.057864364,9
孰与,何如，用于比较，表示抉择，倾向肯定后一种（偏指一方）。孰，哪一个。,['何如用于比较表示抉择倾向肯定后一种偏指一方孰哪一个'],"[ 9.1081308e-03  1.2778080e-03 -4.5123603e-03  6.4528896e-03
  5.5667474e-03  5.7906448e-03 -4.5466900e-04  5.6503094e-03
 -3.9083362e-04  3.0335486e-03  4.1629313e-03 -3.0353952e-03
 -4.9979342e-03 -9.9473130e-03  2.3328341e-03  7.7911164e-03
  7.9482980e-03  4.3527102e-03  1.4401317e-03  8.6051561e-03
 -8.0240099e-03  4.2037964e-03 -7.8580165e-03 -9.7947456e-03
 -7.5731275e-04 -7.6516890e-03 -9.4708207e-04 -6.4092400e-03
 -3.6216653e-03 -3.1181753e-03  5.2904547e-03 -2.9300450e-05
  3.6501097e-03 -5.3080465e-03  4.2548859e-03  9.9348947e-03
  5.2473592e-03 -9.4269421e-03 -8.0128880e-03 -1.3414610e-03
  9.7223856e-03 -2.1240031e-03  6.5345978e-03  5.0908136e-03
  9.3695044e-04 -9.9261524e-04 -2.4850583e-03 -8.0117248e-03
  8.6851893e-03 -3.1662881e-03 -3.4650110e-03  3.6158646e-03
  2.1208357e-03  7.2403336e-03 -6.1107636e-03  7.8566810e-03
 -8.2113557e-03 -4.7159255e-03 -7.2101210e-03  7.8036068e-03
  2.0677184e-03  8.4628379e-03  7.5224005e-03 -8.0515502e-04
 -8.7450771e-03 -1.4375353e-03 -6.6464948e-03 -2.3476516e-03
  3.5101653e-04  3.3387779e-03 -7.2959079e-03  9.5970929e-03
  8.7579545e-03  4.1263378e-03  9.5255105e-03  2.4160862e-04
  6.9681513e-03 -4.0965974e-03 -1.0945988e-03  8.8274069e-03
 -3.2139909e-03  2.2886361e-03  6.5743993e-03  7.0790197e-03
 -9.5450208e-03  1.0198391e-03 -5.1086545e-03 -4.6063256e-03
 -2.8727043e-03  5.9999465e-03 -5.0189220e-03  9.4783315e-03
 -4.3797861e-03 -2.7608417e-03  3.5931934e-03  5.6650899e-03
 -9.0232845e-03 -2.4063778e-03  5.5083632e-03  6.0103680e-03]",0.058727138,9
惟,助词。,['助词'],"[-7.1814656e-03 -6.0240473e-03  3.0039907e-03  4.4723223e-03
 -8.3807753e-03  8.3944844e-03  9.0447823e-03 -3.4269274e-03
 -7.1595991e-03 -9.2559597e-03 -3.7290454e-03  8.7975133e-03
 -7.6322686e-03  1.2325931e-03 -1.7543077e-04 -5.1925494e-03
 -8.8107847e-03 -9.1641955e-03 -7.5264466e-03 -3.1073201e-03
  8.1932759e-03  1.3614178e-03 -2.2895217e-03  3.0367612e-04
  2.9235757e-03 -3.6971725e-03 -9.1035282e-03  2.3033489e-03
  4.0129614e-03  5.4349778e-03  4.7856616e-03 -1.9083810e-03
 -3.1472016e-03  4.5069885e-03 -3.6827063e-03  8.7820720e-03
  5.8679329e-03 -8.0281468e-03 -4.1603674e-03 -5.7837665e-03
 -8.9040399e-04  2.7389694e-03  6.2729265e-03  4.5105531e-03
  5.9810281e-04  7.5345971e-03 -3.4237944e-03 -3.6655413e-03
  7.8231096e-05  6.4105866e-03  7.1191252e-03  9.6548544e-03
  8.9208484e-03 -7.1841311e-03  2.3356439e-03  8.8081248e-03
 -7.8031863e-03  7.4873818e-03 -9.3822991e-03 -3.9030146e-03
 -8.1294132e-03  2.2917914e-03  5.5131163e-03  2.3147403e-03
 -3.1718826e-03 -7.5392318e-03 -1.7890382e-03 -2.5188350e-03
  4.0074945e-03 -3.2149302e-03 -8.7884804e-03  5.6053638e-03
 -3.7290740e-03  9.2574628e-03 -8.5866423e-03 -8.9942571e-03
 -6.4239288e-03  6.6176881e-03  2.5618947e-03  1.9842291e-03
  1.8633306e-03  4.7678067e-03  6.3815271e-03  4.2675855e-03
  3.8479091e-04  5.6026592e-03  5.6900550e-03  4.7832658e-03
  5.6544185e-04 -1.8352700e-03 -8.2218219e-03  8.4533067e-03
  3.1888962e-04 -4.4280910e-03  7.9225684e-03  6.9041038e-03
 -5.3903796e-03  2.2160888e-03 -8.1960149e-03 -8.5046766e-03]",0.058973793,9
并日,两天合作一天。,['两天合作一天'],"[-6.7084730e-03 -8.6181546e-03  8.5792588e-03 -5.5601954e-04
 -4.2218686e-04  2.6243317e-03  7.5132848e-05  8.2471417e-03
 -9.0775397e-03 -2.8984391e-03 -2.3460342e-03 -8.7125180e-03
  4.3998766e-03  6.2627234e-03 -5.7036486e-03  7.5825369e-03
 -7.1089361e-03 -1.2427795e-03 -3.3692932e-03  6.0154735e-03
  8.9292713e-03  8.0172382e-03 -2.2098625e-03 -7.4446774e-03
 -4.4178832e-03  7.6174666e-03  3.2597291e-03 -9.7996509e-03
 -6.5422654e-03 -1.9701326e-03 -5.9348093e-03 -1.3501048e-03
  2.1494008e-03  5.6641712e-03  2.0703375e-03  8.0326144e-03
 -2.4538040e-05  8.8542616e-03  9.5342780e-03  3.1100248e-03
  7.5341854e-03  8.1639206e-03 -8.0812648e-03  6.0042823e-03
  3.7084902e-03 -8.4019117e-03 -8.5154204e-03  7.1988832e-03
 -5.1431074e-03 -3.5571111e-03  1.0553539e-03  8.8194611e-05
 -3.3169985e-04 -8.4531000e-03 -1.7045963e-03  4.2093098e-03
  9.1536799e-03  1.5227210e-03  2.2684706e-03  1.5983772e-03
 -9.9718496e-03  3.5770237e-03  3.3444418e-03 -5.8994652e-04
 -3.3169675e-03 -6.0500647e-03  3.0708504e-03 -2.9687798e-03
  6.8340600e-03 -4.5986380e-03 -4.5408369e-03 -5.7632397e-03
 -7.3288297e-03 -7.3850118e-03  6.4959419e-03 -4.4759526e-03
  1.2769544e-03 -3.5820210e-03 -7.8211082e-03  4.1846456e-03
  1.5261960e-03  8.2278326e-03  1.5759432e-03 -5.0777700e-03
 -7.6766717e-03  1.3619172e-03 -4.6691094e-03  4.5244289e-03
  7.0136036e-03 -4.9406197e-03  4.4067586e-03 -2.3713827e-04
  7.6337946e-03  7.9063857e-03 -2.4199486e-05  4.9376418e-03
 -7.5286459e-03 -2.4352968e-03  9.0476610e-03 -1.0229838e-03]",0.057141587,9
议者,指对诸葛亮决意北伐发表不同意见的官吏。,['指对诸葛亮决意北伐发表不同意见的官吏'],"[-8.3829686e-03  7.9823621e-03  6.4220955e-03  1.3519585e-03
 -2.6775599e-03  7.4977968e-03  6.3712536e-03 -9.1155926e-03
 -9.9886651e-04 -3.6362158e-03 -3.9908122e-03 -8.7969219e-03
 -2.5908591e-04  4.1110636e-04 -2.8436326e-03 -8.4782084e-03
 -8.8105537e-03  7.0024969e-04 -5.0652600e-03 -7.4148681e-03
 -5.8924723e-03  7.7612866e-03  5.9914221e-03  6.5973019e-03
 -1.1089731e-03 -2.2762346e-03  4.2476773e-04  3.1948544e-03
 -2.1852911e-03  3.2226706e-03  5.8794282e-03  1.6596210e-03
 -3.5146689e-03  7.6993559e-03  4.5189643e-03  3.1054819e-03
  4.5532715e-03 -1.3909793e-03 -3.6497368e-03 -2.5646151e-03
 -4.2489134e-03 -5.9906016e-03  2.2915541e-03 -9.3094930e-03
 -2.7079761e-03 -4.7363448e-03  1.7307532e-03  2.0267402e-03
 -2.4079085e-05  4.8014736e-03 -1.8979252e-03 -9.9616935e-03
 -5.8336295e-03  9.0252683e-03  2.0102607e-03  8.2819648e-03
  4.9135969e-03  2.7584005e-03  4.1018222e-03  9.3955519e-03
 -9.3265958e-03 -8.9272009e-03  7.9218866e-03 -5.0153090e-03
 -7.9155085e-04 -8.0201933e-03  3.2970118e-03  4.6828352e-03
  6.8128170e-03  7.9188999e-03  3.6674023e-03  9.1205444e-03
  8.1313802e-03  2.4133099e-03 -4.0245820e-03 -1.7937135e-03
  4.8331236e-03 -7.5986721e-03 -7.0616006e-05 -6.1297501e-03
  3.7061905e-03 -2.6397824e-03  1.8773782e-03 -5.4328647e-03
 -5.7260250e-03  9.5024565e-03 -9.8586436e-03 -5.7920585e-03
 -3.9142277e-03 -9.2243543e-03 -9.8529710e-03 -6.8725408e-03
 -8.1229880e-03 -9.3837725e-03  9.3068862e-03 -9.4257426e-03
 -8.1482260e-03 -7.4628256e-03  6.8090726e-03  5.6563341e-03]",0.059854094,9
“今贼”两句,指建兴六年（228）诸葛亮初出祁山（在今甘肃省礼县东）时，曹魏西部的南安、天水、安定三郡叛变，牵动关中局势，以及在魏、吴边境附近的夹石（今安徽省桐城县北），东吴大将陆逊击败魏大司马曹休两事。,['指建兴六年228诸葛亮初出祁山在今甘肃省礼县东时曹魏西部的南安天水安定三郡叛变牵动关中局势以及在魏吴边境附近的夹石今安徽省桐城县北东吴大将陆逊击败魏大司马曹休两事'],"[-0.00563768  0.00381286  0.00126036 -0.00849645 -0.00506563  0.00027427
 -0.00774051  0.00110475  0.00869656  0.00668692 -0.00504319  0.00097965
 -0.00101247  0.0092687   0.00787818  0.00884137 -0.00227024  0.00336962
 -0.00074424  0.00470179  0.00399222  0.00523103 -0.0034103   0.00971916
  0.00620532  0.00159329 -0.00556467 -0.0066706   0.00254677 -0.00173404
  0.00316274  0.00169847 -0.00792113 -0.00408239  0.00780079 -0.00560883
  0.00036498  0.00457216  0.00512678  0.00857804 -0.00050101  0.00239123
  0.00203491 -0.00228627 -0.00063843  0.0094649  -0.00234363  0.00415634
 -0.00678167  0.00954286  0.00030058  0.00881753  0.00179649 -0.00076375
  0.00717335  0.00176432  0.00031349 -0.00203466  0.0029574   0.00030225
  0.0090971   0.0023604  -0.00873425 -0.00406774 -0.00190262 -0.00146041
  0.00799612  0.00658438  0.00881491  0.00455275  0.00796904 -0.00687965
 -0.00091096 -0.00757187 -0.00453477  0.00661391 -0.00414936 -0.00301936
  0.00241307  0.00857694 -0.00950676 -0.00371268  0.00388187 -0.00781639
  0.00329518  0.00795448  0.00436141 -0.00169366  0.00935679  0.0024299
 -0.00958175 -0.0035902  -0.00561158  0.00244724 -0.0032494   0.00454188
  0.00471914  0.0095542  -0.00976529 -0.00892815]",0.05638141,9
进趋,快速前进。,['快速前进'],"[ 9.0965638e-03  8.8890996e-03 -6.1459183e-03  1.1286902e-03
 -8.7007191e-03 -7.0199631e-03 -4.5539127e-03  9.3325619e-03
 -4.8847618e-03  5.6310450e-03 -4.4805217e-03 -5.9967781e-03
  8.3122905e-03  3.9535584e-03 -2.9737353e-03  7.5150812e-03
  5.7492731e-03 -2.1177125e-03  6.2743556e-03 -8.9495098e-03
  2.5463880e-03 -9.3122264e-03  9.3041657e-05 -9.3649635e-03
 -2.2579359e-03  9.4029764e-03  3.2738661e-03  3.4843563e-04
 -6.3362978e-03 -9.4487593e-03  6.6689397e-03 -9.1432128e-03
  1.9409131e-03  2.6104569e-03 -1.2454939e-03  5.5015660e-03
  2.9134930e-03  7.5746584e-03  5.2068960e-03 -7.5081326e-03
 -3.6059760e-03 -2.2069336e-04 -3.5259961e-03 -4.5974217e-03
  6.1381375e-03  8.1294468e-03 -3.0600417e-03  7.8984583e-03
 -9.8518310e-03 -6.7499890e-03 -4.1603409e-03  9.8918434e-03
  1.6991615e-03  5.5671809e-04  5.8384119e-03  7.8238854e-03
 -7.4533536e-03 -7.2313808e-03 -6.8016053e-04 -4.5624292e-03
 -4.7492241e-03 -7.3751342e-03 -1.4166593e-03 -2.0369971e-03
  3.2397627e-04  2.4165106e-03 -5.7791485e-03 -3.2656705e-03
  5.5440748e-03 -4.6597077e-03 -3.7948512e-03  5.7334839e-03
  2.3561155e-03  5.2974154e-03 -3.8644935e-03  3.3892263e-03
  8.3634164e-03  2.9035746e-03  8.3507774e-03  9.4560562e-03
  5.6748712e-03  9.1412337e-03  3.6164641e-03  3.3309127e-03
  5.9147882e-03 -3.0191815e-03 -7.6497328e-03 -8.0260396e-04
  3.5577035e-03  3.4607828e-03 -4.3101097e-03  6.3101649e-03
  4.5764698e-03 -2.4310099e-03  4.7463821e-03  4.1615833e-03
  7.8547951e-03  4.3944134e-03 -8.2725063e-03  6.3506962e-04]",0.058030218,9
高帝,刘邦死后的谥号为“高皇帝”。并：平列。,['刘邦死后的谥号为高皇帝并平列'],"[-1.7447472e-03  2.2416806e-03 -3.7283897e-03  8.9735743e-03
 -4.6974849e-03 -5.1433183e-03  7.6251780e-03  7.2648716e-03
 -6.0743568e-03  5.4478203e-03  7.0861746e-03 -7.3564984e-03
  2.8800988e-03 -4.9178409e-03  7.5588403e-03 -5.0967312e-03
  8.2963463e-03  3.5802723e-04  9.8341620e-03 -3.0702495e-03
  5.2657817e-03  1.0028552e-03 -1.6864527e-03  1.1108315e-03
  2.3787881e-03  9.8149274e-03  2.3643123e-03  1.2580156e-05
  5.8660330e-03  8.1406273e-03  2.5767230e-03  9.0126395e-03
 -7.2911014e-03  7.1625602e-03  2.7803385e-03  6.1127879e-03
 -4.8005582e-05  5.6706094e-03  3.9514960e-03 -2.1797074e-03
  9.5475913e-04  5.1715290e-03  2.7701794e-03  6.6753421e-03
  8.0560806e-04 -1.0468698e-03  7.7834595e-03  4.0693078e-03
 -5.4185675e-03 -5.3080665e-03 -6.1163437e-03 -7.1999668e-03
  2.7336050e-03  9.2171542e-03  2.8840423e-04  1.1644006e-03
  1.4986062e-03  6.4638830e-03 -4.7199619e-03  9.0338467e-03
 -1.1368573e-03  3.8437140e-03 -7.9359161e-03  5.3551663e-03
 -2.2680426e-03 -4.9757850e-03 -1.4865553e-03  4.5595109e-03
  9.6512875e-03  7.5940802e-03  7.1167005e-03 -5.2851317e-03
  9.1477167e-03 -7.5447857e-03 -7.0284782e-03  5.5302824e-03
 -2.5883496e-03 -9.5931320e-03  5.4984177e-03 -7.3742177e-03
 -5.0127790e-03 -2.9899883e-03 -9.9746678e-03 -5.9689377e-03
 -9.0357969e-03  9.0290131e-03  4.1718255e-03  6.8507314e-04
 -6.8260659e-03 -4.3914984e-03  5.6599011e-03 -9.5618842e-03
 -6.5380894e-03  1.0286355e-03  3.3903838e-04  7.9391239e-04
  8.0323052e-03 -2.9493081e-03 -4.9212398e-03  3.2558441e-04]",0.057249628,9
被创,受创伤。被，同“披”。,['受创伤被同披'],"[-0.00913394 -0.0081252  -0.00935055  0.00185385  0.00206219  0.00621015
  0.00395165  0.00613848  0.0018229  -0.00218558 -0.00207128 -0.00094988
 -0.00405622  0.00665863 -0.00742867  0.00149706  0.00411903 -0.00405714
 -0.0094529   0.00720567 -0.00719067  0.00944345  0.00900583  0.00625733
  0.00981809  0.00289842 -0.00659959  0.00817862  0.00577767  0.00784847
  0.00122139 -0.00198215  0.00997012  0.0078302  -0.00151193  0.00393101
  0.00903581 -0.00366737 -0.00616007  0.00572613 -0.00578633 -0.0044496
  0.00802283 -0.00867459 -0.00849164 -0.00707839 -0.00094325 -0.00904254
 -0.0034793  -0.00866879  0.00381881 -0.00620975 -0.001587   -0.00770908
 -0.00169522 -0.00091709  0.00633255 -0.00695397  0.00292575  0.00532711
  0.00903627  0.00285376 -0.0040861  -0.00486669 -0.00586249  0.0086173
  0.0080101  -0.00814895  0.00340366 -0.00510704  0.00815493 -0.00262431
  0.00339343  0.00796371 -0.00754524  0.00120827 -0.00027068  0.00379344
 -0.0095896   0.00332912 -0.00211918  0.00764612  0.00664872 -0.00442226
 -0.00297042  0.00565199 -0.00461036 -0.00909512 -0.00748248 -0.00551321
  0.00890936 -0.00177125  0.0022539  -0.0032977  -0.00575554 -0.00840091
 -0.00387902  0.00864453  0.00766813  0.00441034]",0.061255537,9
